AdID (Advertisements),Display_Date,Display_Time,internal
88984273,2011-1-10, 09:05:17,0
243012928,2011-1-16, 20:19:31,0
504759291,2011-1-28, 16:55:04,1
131779637,2011-3-5, 13:28:25,0
645804531,2011-3-14, 16:39:36,1
88984273,2011-3-26, 22:51:17,1
339972746,2011-6-1, 12:42:47,0
979401844,2011-6-10, 15:57:29,0
339972746,2011-7-21, 20:23:10,0
504759291,2011-8-19, 03:43:34,0
645804531,2011-9-13, 12:33:32,1
645804531,2011-10-13, 11:10:46,1
645804531,2011-11-3, 02:28:49,0
645804531,2011-12-4, 21:23:39,0
243012928,2012-1-5, 06:47:22,1
339972746,2012-1-23, 21:15:55,0
339972746,2012-1-23, 09:07:40,1
979401844,2012-1-29, 15:02:32,1
512278059,2012-3-3, 19:02:09,1
645804531,2012-3-6, 05:23:39,1
243012928,2012-3-18, 14:05:41,1
504759291,2012-3-20, 02:06:39,0
243012928,2012-3-23, 10:38:54,0
339972746,2012-4-17, 10:57:43,1
339972746,2012-5-11, 14:42:08,0
339972746,2012-5-15, 22:09:53,1
979401844,2012-5-30, 17:55:06,0
243012928,2012-6-1, 05:52:46,0
243012928,2012-6-6, 00:33:17,0
243012928,2012-6-25, 23:45:56,1
645804531,2012-7-20, 18:00:34,1
504759291,2012-7-29, 19:53:59,1
979401844,2012-9-6, 19:55:26,1
504759291,2012-9-21, 19:34:13,0
243012928,2012-9-25, 13:00:52,1
635215269,2007-6-30, 17:31:05,1
913556104,2007-6-30, 19:48:00,1
671956331,2012-10-5, 18:49:46,0
175591702,2012-10-6, 15:51:30,1
468249675,2012-10-6, 21:53:37,0
935465753,2012-10-6, 02:55:13,1
531218893,2012-10-7, 04:21:19,1
339972746,2012-10-7, 16:17:26,0
343946581,2012-10-8, 03:19:48,1
716155574,2012-10-10, 14:35:33,0
204275796,2012-10-14, 01:29:38,1
531218893,2012-10-14, 03:51:43,0
250883241,2012-10-17, 01:23:52,0
191164697,2012-10-18, 19:36:34,0
545851085,2012-10-19, 14:01:05,1
473139322,2012-10-19, 06:36:18,0
167761724,2012-10-20, 07:27:48,1
251278161,2012-10-20, 12:03:48,1
157349760,2012-10-20, 13:55:05,0
811859003,2012-10-21, 00:01:05,0
381050645,2012-10-22, 15:30:22,1
527447594,2012-10-23, 21:39:35,0
82002006,2012-10-23, 23:11:48,0
820429431,2012-10-23, 22:50:04,1
435045202,2012-10-24, 23:06:23,1
468249675,2012-10-24, 10:41:48,0
900606861,2012-10-24, 00:00:29,0
78589890,2012-10-24, 21:56:43,1
940561927,2012-10-24, 11:21:21,1
102044232,2012-10-25, 11:35:29,0
813115502,2012-10-25, 22:09:47,0
709380995,2012-10-25, 13:24:00,0
507313935,2012-10-26, 06:03:18,0
315271923,2012-10-26, 14:39:44,0
642188290,2012-10-26, 10:10:01,0
805410058,2012-10-28, 04:24:33,0
644492965,2012-10-28, 17:43:02,1
319272134,2012-10-28, 21:20:22,0
714691081,2012-10-29, 12:54:44,1
825065583,2012-10-29, 20:18:26,1
927929508,2012-10-29, 20:26:07,0
733083757,2012-10-29, 05:49:01,1
340779530,2012-10-30, 21:10:00,1
170240709,2012-10-30, 23:23:56,0
958323706,2012-10-30, 03:09:43,0
114352997,2012-10-30, 08:11:39,1
811859003,2012-10-30, 01:53:24,1
85476391,2012-10-30, 02:47:55,1
811066572,2012-10-31, 13:28:06,1
979401844,2012-11-1, 08:26:22,1
441857919,2012-11-1, 23:21:01,0
587147125,2012-11-2, 11:55:18,1
734846677,2012-11-3, 03:04:22,1
681501521,2012-11-4, 07:32:25,0
717957115,2012-11-4, 04:11:32,0
813115502,2012-11-4, 12:49:55,1
363743428,2012-11-4, 04:11:17,1
22910993,2012-11-6, 18:44:36,1
591071788,2012-11-7, 23:02:46,0
398148580,2012-11-7, 05:11:24,1
113594200,2012-11-7, 06:54:13,1
418354002,2012-11-8, 19:30:08,1
716155574,2012-11-8, 09:58:41,0
318882619,2012-11-9, 01:14:28,0
63711955,2012-11-9, 19:51:05,1
736220732,2012-11-9, 22:08:11,0
329384636,2012-11-9, 05:42:25,0
29759227,2012-11-9, 09:26:40,0
765201484,2012-11-9, 13:02:39,0
887743276,2012-11-9, 20:26:02,0
243604544,2012-11-9, 00:27:08,0
311010301,2012-11-10, 23:44:32,0
82002006,2012-11-11, 14:53:46,0
727081265,2012-11-11, 15:02:15,1
939613784,2012-11-11, 04:32:32,1
728311171,2012-11-11, 17:41:35,0
894297868,2012-11-11, 10:50:35,1
692127912,2012-11-12, 08:48:47,0
256982210,2012-11-12, 07:14:08,0
755143288,2012-11-13, 08:41:23,1
937624950,2012-11-13, 22:22:40,1
572833326,2012-11-14, 00:52:05,1
318893201,2012-11-14, 00:30:58,1
435045202,2012-11-15, 02:17:19,0
257697442,2012-11-15, 20:48:37,1
805911404,2012-11-16, 11:01:49,1
540328465,2012-11-16, 19:30:05,1
504356824,2012-11-16, 11:24:17,0
857235237,2012-11-16, 14:19:21,0
173438721,2012-11-17, 14:33:58,0
649756569,2012-11-17, 10:26:14,1
55937134,2012-11-17, 18:28:28,1
521988878,2012-11-19, 01:22:55,0
799000801,2012-11-19, 20:26:55,0
955671600,2012-11-19, 04:40:12,1
13546826,2012-11-19, 21:30:04,0
677948978,2012-11-20, 00:29:30,1
991669711,2012-11-20, 02:12:02,0
285832675,2012-11-21, 01:07:19,1
785752744,2012-11-21, 22:40:48,1
551914450,2012-11-21, 22:31:28,0
805410058,2012-11-22, 16:54:42,0
353558541,2012-11-22, 13:32:38,1
288329838,2012-11-23, 05:27:14,1
667152805,2012-11-24, 23:26:41,1
658121126,2012-11-25, 17:20:04,0
469996285,2012-11-25, 22:14:17,0
309769945,2012-11-25, 06:34:20,1
533909528,2012-11-25, 14:07:36,1
95766281,2012-11-25, 22:02:52,0
930463260,2012-11-26, 06:31:00,1
268504394,2012-11-27, 19:41:07,0
101406288,2012-11-27, 16:13:44,1
258843561,2012-11-28, 23:14:30,1
727081265,2012-11-28, 09:43:49,1
89692019,2012-11-29, 21:57:43,1
518646184,2012-11-29, 18:52:18,0
837883106,2012-11-30, 05:35:35,1
805410058,2012-11-30, 15:56:06,1
414267678,2012-12-1, 20:45:09,0
462553365,2012-12-1, 15:41:28,1
752453274,2012-12-2, 07:31:30,0
94896693,2012-12-3, 21:21:44,0
894297868,2012-12-4, 15:08:01,1
729430770,2012-12-5, 09:16:37,0
902383085,2012-12-5, 21:25:27,0
257697442,2012-12-6, 04:13:24,1
36044425,2012-12-6, 15:35:50,1
533909528,2012-12-7, 08:39:42,1
734846677,2012-12-7, 00:03:53,0
56432761,2012-12-7, 23:04:06,1
940561927,2012-12-7, 23:07:24,1
791011812,2012-12-8, 10:11:44,1
343946581,2012-12-8, 02:00:50,1
236327583,2012-12-9, 21:23:56,1
251278161,2012-12-10, 02:44:33,1
986675250,2012-12-10, 03:05:18,0
752648657,2012-12-10, 16:46:14,0
484099105,2012-12-11, 23:29:16,0
494036738,2012-12-11, 04:51:03,0
285832675,2012-12-11, 23:48:34,1
469996285,2012-12-11, 15:20:15,0
501726250,2012-12-11, 00:03:15,1
263326727,2012-12-12, 16:24:52,1
188530138,2012-12-12, 08:26:27,1
825292028,2012-12-14, 18:57:14,0
254110123,2012-12-14, 18:57:44,1
254110123,2012-12-14, 12:34:23,1
319272134,2012-12-15, 07:23:22,1
152271743,2012-12-15, 03:27:31,1
55992088,2012-12-15, 17:18:34,0
701755906,2012-12-15, 23:34:27,0
294704549,2012-12-15, 02:03:19,0
667152805,2012-12-16, 09:47:40,0
584755631,2012-12-16, 12:14:48,0
272189555,2012-12-16, 17:09:38,1
29759227,2012-12-16, 07:37:09,1
49081121,2012-12-17, 10:02:53,1
109951654,2012-12-17, 18:46:27,1
579187689,2012-12-17, 00:52:28,1
243944393,2012-12-17, 19:54:42,1
658121126,2012-12-17, 11:49:54,1
340541699,2012-12-17, 14:04:00,0
257697442,2012-12-17, 00:36:15,0
709233051,2012-12-17, 18:51:26,1
646187283,2012-12-17, 13:06:20,1
461881513,2012-12-18, 01:01:16,1
657557396,2012-12-18, 19:08:11,1
60912883,2012-12-19, 22:53:14,1
967723720,2012-12-20, 22:21:37,0
805410058,2012-12-20, 00:08:25,1
82059775,2012-12-20, 09:15:08,1
231180167,2012-12-20, 23:50:55,0
304031902,2012-12-21, 19:25:42,1
784258005,2012-12-22, 16:24:04,0
144064885,2012-12-22, 10:49:37,1
901446233,2012-12-23, 05:59:53,1
955565528,2012-12-23, 01:31:43,1
570472938,2012-12-23, 02:41:55,0
682823194,2012-12-23, 14:33:16,0
692127912,2012-12-23, 08:17:56,0
658434744,2012-12-24, 07:54:18,1
449368633,2012-12-24, 19:09:09,1
449368633,2012-12-24, 19:40:10,0
760711182,2012-12-24, 07:08:11,0
504759291,2012-12-25, 12:20:31,0
857202869,2012-12-26, 07:13:13,1
902828529,2012-12-27, 01:34:37,1
672292431,2012-12-27, 03:11:59,0
999185109,2012-12-27, 19:30:04,0
587772229,2012-12-29, 15:09:29,0
844737783,2012-12-29, 09:46:10,0
635215269,2012-12-30, 03:37:44,1
733811507,2012-12-31, 18:22:23,1
51364782,2013-1-1, 11:14:09,1
393265215,2013-1-3, 12:44:53,1
461519247,2013-1-3, 05:16:21,1
90995248,2013-1-4, 18:56:24,0
461881513,2013-1-5, 02:11:54,1
504759291,2013-1-5, 18:06:59,1
256982210,2013-1-5, 14:30:41,1
251278161,2013-1-5, 22:45:26,1
359796001,2013-1-6, 14:06:17,1
473139322,2013-1-6, 19:07:55,0
10300293,2013-1-6, 14:29:17,1
88620503,2013-1-6, 18:33:38,0
114352997,2013-1-6, 08:17:14,1
127355935,2013-1-6, 12:51:21,0
677948978,2013-1-7, 10:01:15,0
417434750,2013-1-7, 04:46:59,1
579176852,2013-1-7, 20:05:16,1
646187283,2013-1-7, 20:21:18,1
161484951,2013-1-8, 10:11:57,0
857235237,2013-1-8, 13:52:09,0
490472452,2013-1-9, 15:37:07,1
643343066,2013-1-9, 10:39:00,0
29759227,2013-1-9, 22:32:46,1
213744425,2013-1-9, 16:47:54,1
91964030,2013-1-11, 19:32:06,1
38462410,2013-1-12, 07:52:16,1
499864274,2013-1-12, 12:43:38,0
378737768,2013-1-13, 16:11:09,1
62172527,2013-1-13, 19:32:41,0
372977360,2013-1-14, 12:11:40,1
764655494,2013-1-14, 17:13:52,0
297765207,2013-1-15, 06:08:05,1
715096459,2013-1-15, 08:33:02,0
324845168,2013-1-15, 21:34:05,1
855123182,2013-1-16, 21:11:03,1
60912883,2013-1-17, 18:10:37,1
36227343,2013-1-17, 13:05:50,0
667152805,2013-1-17, 02:12:22,1
518646184,2013-1-17, 18:36:47,0
799000801,2013-1-18, 11:12:14,0
904392445,2013-1-18, 18:12:23,1
256982210,2013-1-18, 20:31:40,1
504722514,2013-1-18, 06:40:22,0
453915330,2013-1-18, 14:20:39,0
219422930,2013-1-20, 00:37:29,0
538848730,2013-1-20, 05:01:36,0
36227343,2013-1-21, 12:10:51,1
722735509,2013-1-21, 11:58:40,0
667152805,2013-1-21, 05:54:00,1
584755631,2013-1-22, 14:41:20,0
101406288,2013-1-22, 17:22:51,1
684873472,2013-1-22, 12:28:43,0
339972746,2013-1-23, 04:08:56,1
615297219,2013-1-23, 04:40:34,1
873117235,2013-1-24, 10:32:25,0
335561018,2013-1-24, 01:56:42,0
263326727,2013-1-24, 00:28:13,0
188856256,2013-1-24, 18:38:43,1
209520711,2013-1-25, 06:08:06,1
445284595,2013-1-25, 19:07:41,0
752453274,2013-1-25, 13:27:26,0
318893201,2013-1-27, 18:36:57,1
55992088,2013-1-27, 20:27:59,1
885873471,2013-1-28, 14:34:40,0
254110123,2013-1-28, 07:11:28,1
534561367,2013-1-28, 07:14:38,0
32541119,2013-1-28, 20:47:21,1
562113148,2013-1-28, 10:01:15,1
25427930,2013-1-29, 02:47:02,1
231022380,2013-1-29, 18:21:14,1
388167560,2013-1-29, 21:44:28,0
812625339,2013-1-29, 14:35:54,0
565461597,2013-1-30, 02:55:10,1
251344904,2013-1-30, 21:15:42,0
657557396,2013-1-31, 02:06:15,0
359796001,2013-1-31, 09:19:01,1
955671600,2013-1-31, 12:52:36,0
645684285,2013-2-2, 11:19:41,1
407909346,2013-2-3, 21:47:59,1
936919846,2013-2-3, 15:00:27,0
101406288,2013-2-3, 07:57:25,0
507313935,2013-2-3, 13:47:06,1
709380995,2013-2-3, 01:51:55,1
107544776,2013-2-4, 15:17:14,0
22960951,2013-2-4, 14:59:22,0
359796001,2013-2-4, 11:54:29,0
658868754,2013-2-5, 15:53:11,1
752453274,2013-2-5, 19:34:49,0
944760778,2013-2-5, 20:58:30,1
891308596,2013-2-5, 10:38:49,1
726969374,2013-2-7, 05:58:35,0
813115502,2013-2-7, 17:36:34,0
116452252,2013-2-7, 14:46:54,1
709380995,2013-2-7, 07:28:17,1
927929508,2013-2-8, 04:35:21,1
144064885,2013-2-8, 12:49:25,0
409664056,2013-2-8, 09:04:08,0
302429738,2013-2-8, 04:18:18,0
978615902,2013-2-9, 12:13:49,0
771992253,2013-2-9, 12:13:06,0
887565472,2013-2-9, 15:10:14,1
936626245,2013-2-10, 23:26:28,1
551914450,2013-2-10, 14:43:35,0
759673584,2013-2-11, 17:46:19,0
902383085,2013-2-11, 08:49:45,0
386179731,2013-2-12, 15:42:12,0
254110123,2013-2-12, 04:43:50,0
95766281,2013-2-13, 15:30:38,0
857235237,2013-2-13, 18:08:56,0
319272134,2013-2-13, 21:24:04,0
243944393,2013-2-14, 17:49:20,0
85476391,2013-2-14, 00:35:51,0
157349760,2013-2-14, 13:28:11,0
821906208,2013-2-14, 06:56:53,1
861601074,2013-2-15, 00:27:18,1
469508910,2013-2-16, 20:32:11,0
219422930,2013-2-16, 20:20:27,1
971435080,2013-2-16, 11:27:13,0
860795654,2013-2-17, 01:05:30,1
409664056,2013-2-18, 17:05:11,1
736220732,2013-2-18, 14:43:24,1
53230239,2013-2-19, 09:36:19,0
891308596,2013-2-19, 07:05:34,0
453162781,2013-2-20, 00:51:21,1
22960951,2013-2-20, 03:38:42,0
521988878,2013-2-20, 04:04:07,0
796272058,2013-2-21, 18:17:14,1
77695838,2013-2-22, 18:19:13,1
187652627,2013-2-22, 05:42:40,0
894297868,2013-2-22, 17:58:21,0
518646184,2013-2-23, 21:53:51,0
84721212,2013-2-23, 20:28:14,1
886021472,2013-2-23, 00:52:09,0
759673584,2013-2-23, 08:41:26,1
863443046,2013-2-23, 11:31:35,1
126364991,2013-2-23, 02:14:57,1
671956331,2013-2-23, 08:45:58,0
741578443,2013-2-23, 23:53:35,0
979401844,2013-2-24, 23:37:38,1
441274285,2013-2-24, 18:46:44,1
246611131,2013-2-24, 21:43:42,1
343860335,2013-2-24, 05:42:51,0
690604515,2013-2-25, 12:37:47,0
709140187,2013-2-26, 05:38:08,0
615390501,2013-2-26, 19:11:48,0
318882619,2013-2-27, 02:45:39,1
329384636,2013-2-27, 18:24:03,1
339972746,2013-3-1, 10:35:13,1
940561927,2013-3-2, 05:44:47,1
733811507,2013-3-3, 05:46:58,1
729430770,2013-3-3, 02:59:11,1
979401844,2013-3-3, 17:03:12,0
108770037,2013-3-3, 17:04:36,0
924494374,2013-3-4, 21:34:16,1
791011812,2013-3-4, 06:58:35,0
725517691,2013-3-4, 11:34:00,0
288329838,2013-3-5, 04:04:33,1
154025031,2013-3-5, 00:09:03,1
708709584,2013-3-6, 16:24:03,1
645684285,2013-3-6, 17:44:39,0
958323706,2013-3-6, 17:09:02,0
554808092,2013-3-7, 08:11:41,1
765201484,2013-3-7, 15:13:17,0
435045202,2013-3-8, 22:48:07,0
363743428,2013-3-8, 07:35:23,1
887743276,2013-3-9, 02:51:20,0
460267711,2013-3-10, 15:47:39,0
733811507,2013-3-10, 18:22:20,0
978992674,2013-3-11, 16:19:12,1
37536740,2013-3-11, 06:03:44,1
427650848,2013-3-12, 04:10:35,1
37536740,2013-3-12, 14:12:24,0
294907598,2013-3-12, 14:20:07,0
794346453,2013-3-13, 22:35:58,0
318882619,2013-3-13, 21:06:50,0
78589890,2013-3-13, 23:28:05,0
490472452,2013-3-13, 05:41:47,1
297594192,2013-3-14, 02:19:11,1
956142652,2013-3-14, 23:10:30,0
58948366,2013-3-15, 08:53:01,1
734846677,2013-3-15, 23:46:54,1
993826236,2013-3-15, 16:57:22,1
884158067,2013-3-15, 11:57:37,0
531218893,2013-3-16, 14:21:38,1
701755906,2013-3-16, 11:24:08,1
417434750,2013-3-17, 18:11:00,0
345521968,2013-3-17, 01:45:09,1
448726493,2013-3-17, 08:03:36,1
445284595,2013-3-19, 06:49:17,1
639850335,2013-3-19, 19:05:50,1
887743276,2013-3-19, 01:08:17,1
927929508,2013-3-19, 13:08:10,1
794346453,2013-3-20, 07:07:51,1
113330568,2013-3-20, 23:57:40,0
819566657,2013-3-20, 07:36:18,0
527447594,2013-3-20, 16:15:11,1
58948366,2013-3-23, 16:54:18,1
642188290,2013-3-23, 08:28:52,0
313238929,2013-3-24, 23:35:08,1
113330568,2013-3-24, 04:01:31,1
575007037,2013-3-25, 18:12:03,1
214498657,2013-3-27, 09:16:17,0
940114001,2013-3-27, 16:51:15,0
973233580,2013-3-28, 00:06:23,1
736220732,2013-3-28, 20:46:33,1
95694612,2013-3-29, 13:34:02,0
940604018,2013-3-29, 03:26:56,1
101406288,2013-3-30, 00:12:50,0
913556104,2013-3-30, 05:52:31,1
135703538,2013-3-31, 10:24:49,1
188530138,2013-3-31, 04:32:20,0
213744425,2013-4-1, 17:02:36,1
856642929,2013-4-1, 05:55:50,0
89977840,2013-4-1, 00:02:06,0
191990161,2013-4-2, 09:49:49,0
30495299,2013-4-2, 20:46:15,0
639850335,2013-4-2, 13:54:09,1
814363950,2013-4-3, 18:52:53,0
891308596,2013-4-3, 14:10:13,0
29759227,2013-4-5, 22:41:46,0
331940828,2013-4-5, 15:49:53,0
414267678,2013-4-5, 07:19:33,0
751299834,2013-4-8, 22:25:02,0
276727400,2013-4-8, 03:37:45,0
518646184,2013-4-8, 00:09:07,1
690706473,2013-4-8, 04:40:26,0
645684285,2013-4-9, 18:38:36,1
393265215,2013-4-9, 13:12:39,1
29759227,2013-4-9, 09:29:33,0
857235237,2013-4-9, 18:53:06,0
554808092,2013-4-9, 15:46:41,0
598109790,2013-4-10, 05:30:19,0
142340620,2013-4-10, 13:44:06,0
591071788,2013-4-11, 10:37:29,0
949027739,2013-4-13, 14:22:34,0
855951703,2013-4-13, 05:53:38,0
410062486,2013-4-13, 09:39:00,0
958419967,2013-4-13, 06:15:56,1
857235237,2013-4-13, 22:50:22,0
562113148,2013-4-13, 11:08:35,1
319532664,2013-4-14, 16:26:08,1
411909631,2013-4-14, 22:29:28,1
977575373,2013-4-14, 11:44:52,0
741578443,2013-4-14, 04:32:28,0
29759227,2013-4-14, 11:39:44,1
958323706,2013-4-14, 07:19:07,1
709380995,2013-4-14, 19:51:47,0
452218665,2013-4-15, 22:36:07,0
167761724,2013-4-15, 04:22:15,0
243012928,2013-4-16, 12:29:51,1
782763467,2013-4-16, 06:37:27,0
887565472,2013-4-17, 20:34:03,1
825065583,2013-4-18, 20:55:48,0
296973894,2013-4-18, 08:07:03,0
785752744,2013-4-19, 07:28:57,0
294482762,2013-4-19, 17:36:27,1
161320363,2013-4-19, 18:06:51,1
418354002,2013-4-20, 03:01:02,0
191164697,2013-4-20, 04:20:02,1
613644888,2013-4-21, 18:00:34,0
672292431,2013-4-21, 17:28:31,0
591071788,2013-4-21, 03:09:48,1
142871680,2013-4-21, 15:35:26,1
860795654,2013-4-22, 23:26:03,1
409664056,2013-4-22, 11:47:08,0
461519247,2013-4-22, 16:22:02,1
927929508,2013-4-22, 09:16:39,0
727081265,2013-4-22, 19:41:57,0
504722514,2013-4-23, 05:41:03,1
674894707,2013-4-23, 14:04:18,0
370850529,2013-4-23, 18:12:26,0
752453274,2013-4-24, 16:23:57,0
254110123,2013-4-25, 20:18:29,0
172046868,2013-4-25, 02:55:27,1
36044425,2013-4-25, 11:24:46,0
527447594,2013-4-26, 00:04:48,1
315271923,2013-4-26, 06:36:07,1
817626642,2013-4-27, 16:02:42,0
85476391,2013-4-27, 12:13:57,1
243012928,2013-4-28, 22:40:09,0
940604018,2013-4-29, 01:17:23,0
955671600,2013-4-30, 08:16:25,1
765201484,2013-4-30, 13:41:46,0
716700496,2013-5-1, 16:40:46,0
949027739,2013-5-1, 14:44:45,1
940561927,2013-5-1, 06:57:10,0
587147125,2013-5-1, 03:17:47,0
726969374,2013-5-2, 19:39:01,0
318882619,2013-5-2, 01:44:47,1
124316143,2013-5-3, 12:42:05,0
656860655,2013-5-4, 22:24:18,1
296973894,2013-5-4, 17:02:11,1
441857919,2013-5-4, 05:28:16,0
930625610,2013-5-5, 02:28:44,0
669952766,2013-5-5, 15:04:40,1
219422930,2013-5-5, 16:08:13,1
819566657,2013-5-6, 15:32:32,0
256982210,2013-5-6, 05:43:17,1
587147125,2013-5-7, 19:11:05,1
191164697,2013-5-7, 03:07:28,1
167761724,2013-5-7, 07:51:41,0
741578443,2013-5-7, 08:00:41,1
958419967,2013-5-8, 14:30:28,0
388167560,2013-5-9, 08:09:00,0
396044898,2013-5-9, 23:08:17,0
296181393,2013-5-9, 03:54:09,0
504759291,2013-5-9, 13:57:29,0
649756569,2013-5-9, 19:52:37,0
345521968,2013-5-9, 21:44:28,1
359796001,2013-5-10, 03:21:37,0
999185109,2013-5-10, 08:54:30,0
170240709,2013-5-11, 21:33:24,1
88984273,2013-5-11, 21:40:56,1
969106853,2013-5-11, 07:38:48,1
733083757,2013-5-12, 09:51:19,0
765201484,2013-5-12, 10:36:19,0
113594200,2013-5-13, 22:25:42,1
121507190,2013-5-13, 13:48:24,1
170240709,2013-5-13, 21:21:07,1
418354002,2013-5-14, 14:22:25,1
491342115,2013-5-15, 22:52:52,0
491342115,2013-5-16, 21:58:18,0
417511401,2013-5-17, 07:44:27,1
765201484,2013-5-17, 15:51:08,0
315271923,2013-5-17, 14:37:53,1
805911404,2013-5-18, 06:59:48,0
975936218,2013-5-18, 18:39:13,1
207433361,2013-5-18, 02:56:15,0
32863519,2013-5-18, 22:56:00,1
805911404,2013-5-18, 07:41:59,0
380658047,2013-5-19, 04:53:56,1
813115502,2013-5-19, 20:37:28,1
760711182,2013-5-19, 23:34:36,1
614334441,2013-5-20, 01:34:50,0
986675250,2013-5-20, 19:46:08,0
340779530,2013-5-21, 00:13:16,1
855123182,2013-5-22, 12:02:14,1
191164697,2013-5-22, 21:05:53,1
820429431,2013-5-23, 17:31:28,1
275661793,2013-5-23, 10:35:26,0
875550264,2013-5-23, 01:33:45,0
891308596,2013-5-24, 05:46:30,1
782763467,2013-5-25, 02:22:05,0
562113148,2013-5-25, 09:02:43,0
648099808,2013-5-25, 09:10:13,0
310532946,2013-5-25, 01:36:52,1
414267678,2013-5-25, 04:01:45,0
752648657,2013-5-25, 15:32:32,1
949149696,2013-5-26, 14:59:28,0
527447594,2013-5-26, 00:29:34,0
817626642,2013-5-27, 09:37:15,1
930625610,2013-5-27, 17:41:16,0
88620503,2013-5-28, 17:04:56,0
254971311,2013-5-29, 07:37:33,1
538848730,2013-5-29, 10:44:51,1
684873472,2013-5-29, 05:02:53,0
811859003,2013-5-30, 17:35:50,1
207981565,2013-5-30, 23:06:05,0
571345793,2013-5-31, 00:01:29,0
787154066,2013-5-31, 11:30:00,0
599541550,2013-5-31, 01:16:45,1
386179731,2013-5-31, 05:26:23,1
142871680,2013-6-1, 08:47:38,0
805911404,2013-6-1, 23:11:35,1
689809525,2013-6-2, 05:36:12,1
709233051,2013-6-2, 06:25:35,0
534561367,2013-6-2, 08:18:22,0
315271923,2013-6-3, 16:51:04,0
672292431,2013-6-3, 03:12:25,1
117729356,2013-6-3, 20:35:19,0
243012928,2013-6-4, 19:23:47,0
36044425,2013-6-4, 01:04:46,1
963102658,2013-6-5, 01:33:20,0
274279596,2013-6-5, 07:59:00,1
319532664,2013-6-5, 14:58:55,1
439503049,2013-6-5, 11:52:15,0
915586379,2013-6-6, 01:51:03,0
585393743,2013-6-7, 00:55:37,0
161090885,2013-6-7, 13:59:48,0
734846677,2013-6-7, 02:03:01,0
752453274,2013-6-7, 13:24:57,0
770899050,2013-6-8, 14:42:21,0
388167560,2013-6-9, 07:50:22,0
591369931,2013-6-9, 05:13:05,1
531218893,2013-6-9, 14:41:26,1
713925734,2013-6-9, 02:09:00,1
64840406,2013-6-10, 19:40:06,0
458963060,2013-6-10, 13:16:08,0
78589890,2013-6-10, 04:58:34,1
154025031,2013-6-10, 05:47:29,1
378737768,2013-6-11, 09:11:33,1
553855888,2013-6-13, 03:27:30,1
167689334,2013-6-13, 01:30:12,0
600311506,2013-6-14, 09:20:13,0
78969408,2013-6-14, 02:43:55,1
109951654,2013-6-14, 22:48:58,1
213744425,2013-6-14, 13:56:15,0
527447594,2013-6-14, 18:17:25,1
545851085,2013-6-15, 03:52:08,1
319532664,2013-6-16, 21:14:56,0
958419967,2013-6-16, 00:19:27,1
82059775,2013-6-16, 06:51:04,0
504759291,2013-6-16, 04:41:13,1
507313935,2013-6-16, 08:31:24,1
277666067,2013-6-17, 20:12:40,1
67952524,2013-6-17, 20:30:39,0
551914450,2013-6-17, 05:22:02,1
496838803,2013-6-18, 04:21:59,0
490472452,2013-6-18, 01:56:15,0
106781578,2013-6-19, 13:33:39,1
621675104,2013-6-19, 08:06:55,1
760711182,2013-6-19, 22:56:29,0
674894707,2013-6-20, 04:11:25,1
904392445,2013-6-21, 18:26:41,0
155877543,2013-6-21, 07:00:15,0
286911308,2013-6-22, 00:36:12,0
930625610,2013-6-22, 14:28:10,0
315271923,2013-6-22, 16:01:27,0
319272134,2013-6-22, 20:04:34,0
411909631,2013-6-23, 00:57:43,1
689809525,2013-6-27, 04:28:21,0
955671600,2013-6-27, 23:40:14,0
65871264,2013-6-27, 06:57:29,0
714691081,2013-6-28, 13:26:40,1
353836691,2013-6-28, 03:11:22,1
156322892,2013-6-28, 07:52:40,0
407909346,2013-6-28, 23:15:40,1
315004189,2013-6-28, 04:14:14,1
876196409,2013-6-29, 04:46:35,1
196832652,2013-6-29, 19:47:21,1
891378884,2013-6-30, 01:08:47,0
690604515,2013-6-30, 09:13:57,1
930463260,2013-7-1, 21:26:24,1
67952524,2013-7-1, 04:37:35,1
71928786,2013-7-2, 20:21:33,1
504356824,2013-7-2, 22:33:32,0
36044425,2013-7-2, 20:03:29,1
377127646,2013-7-3, 11:07:14,1
71928786,2013-7-3, 14:24:27,1
565461597,2013-7-3, 12:31:02,0
771992253,2013-7-3, 05:11:02,0
885873471,2013-7-5, 05:21:14,0
320146798,2013-7-6, 02:50:39,1
100776759,2013-7-6, 11:23:32,0
969106853,2013-7-6, 10:18:05,0
239250584,2013-7-6, 19:27:59,0
154025031,2013-7-6, 14:30:32,1
929926443,2013-7-7, 07:50:16,0
109336995,2013-7-8, 21:14:20,0
746217830,2013-7-8, 06:45:26,1
944760778,2013-7-8, 23:47:24,0
331940828,2013-7-8, 04:53:14,1
681501521,2013-7-9, 16:07:43,1
152271743,2013-7-9, 21:55:38,1
718722378,2013-7-10, 08:12:19,0
258843561,2013-7-10, 22:14:37,1
974448611,2013-7-11, 03:07:48,0
343946581,2013-7-11, 15:54:03,0
227746218,2013-7-12, 03:01:10,1
337579943,2013-7-12, 15:26:24,0
441857919,2013-7-12, 10:18:29,0
473139322,2013-7-13, 04:32:46,0
101406288,2013-7-13, 09:11:35,0
982273665,2013-7-14, 14:30:39,0
121507190,2013-7-14, 10:19:22,1
37536740,2013-7-15, 10:02:31,0
901446233,2013-7-15, 00:29:20,0
725517691,2013-7-17, 08:32:13,0
671956331,2013-7-17, 21:17:01,0
